Seconds.milliseconds since 1970
1372732427.74926, 15.000000, 15.000000
1372732427.78898, 15.002718, 15.000000
1372732427.82234, 15.219765, 15.000000
1372732427.85758, 15.830046, 15.000000
1372732427.89906, 17.058733, 15.000000
1372732427.93326, 18.491976, 15.000000
1372732427.96758, 20.319113, 15.000000
1372732428.01222, 23.285534, 15.000000
1372732428.04623, 25.998600, 15.000000
1372732428.08155, 29.238323, 15.000000
1372732428.12422, 33.730885, 15.000000
1372732428.15932, 37.896473, 15.000000
1372732428.19560, 42.680195, 15.000000
1372732428.23802, 48.862740, 15.000000
1372732428.27155, 54.206280, 15.000000
1372732428.30710, 60.313511, 15.000000
1372732428.34707, 67.734451, 15.000000
1372732428.38132, 74.554008, 15.000000
1372732428.41608, 81.911568, 15.000000
1372732428.45444, 90.533264, 15.000000
1372732428.48771, 98.451042, 15.000000
1372732428.52257, 107.167427, 15.000000
1372732428.56068, 117.191383, 15.000000
1372732428.59381, 126.318008, 15.000000
1372732428.62870, 136.336716, 15.000000
1372732428.66854, 148.282776, 15.000000
1372732428.70135, 158.512238, 15.000000
1372732428.73583, 169.633224, 15.000000
1372732428.77811, 183.774017, 15.000000
1372732428.81123, 195.219864, 15.000000
1372732428.84572, 207.472443, 15.000000
1372732428.89016, 223.730667, 15.000000
1372732428.92418, 236.512329, 15.000000
1372732428.95915, 249.931641, 15.000000
1372732428.99966, 265.803772, 15.000000
1372732429.03297, 279.091370, 15.000000
1372732429.06793, 293.240295, 15.000000
1372732429.10845, 309.863861, 15.000000
1372732429.14211, 323.836304, 15.000000
1372732429.17690, 338.396393, 15.000000
1372732429.21508, 354.482117, 15.000000
1372732429.24872, 368.714142, 15.000000
1372732429.28318, 383.323883, 15.000000
1372732429.32166, 399.642792, 15.000000
1372732429.35482, 413.671021, 15.000000
1372732429.38942, 428.251007, 15.000000
1372732429.42739, 444.148438, 15.000000
1372732429.46062, 457.946930, 15.000000
1372732429.49505, 472.083069, 15.000000
1372732429.53715, 489.143463, 15.000000
1372732429.57035, 502.384430, 15.000000
1372732429.60447, 515.771545, 15.000000
1372732429.64647, 531.909912, 15.000000
1372732429.67977, 544.412292, 15.000000
1372732429.71426, 557.074036, 15.000000
1372732429.75931, 573.128601, 15.000000
1372732429.79268, 584.651184, 15.000000
1372732429.82848, 596.646851, 15.000000
1372732429.87052, 610.229370, 15.000000
1372732429.90410, 620.666382, 15.000000
1372732429.93843, 630.954102, 15.000000
1372732429.97641, 641.874268, 15.000000
1372732430.00965, 651.021362, 15.000000
1372732430.04408, 660.088989, 15.000000
1372732430.08217, 669.629395, 15.000000
1372732430.11569, 677.597961, 15.000000
1372732430.15050, 685.442017, 15.000000
1372732430.18795, 693.390564, 15.000000
1372732430.22118, 700.016357, 15.000000
1372732430.25600, 706.526550, 15.000000
1372732430.29585, 713.440186, 15.000000
1372732430.32908, 718.763367, 15.000000
1372732430.36384, 723.906250, 15.000000
1372732430.40485, 729.416199, 15.000000
1372732430.43812, 733.447876, 15.000000
1372732430.47255, 737.208923, 15.000000
1372732430.51492, 741.270386, 15.000000
1372732430.54821, 744.026733, 15.000000
1372732430.58273, 746.485413, 15.000000
1372732430.62387, 748.892639, 15.000000
1372732430.65762, 750.446899, 15.000000
1372732430.69270, 751.668274, 15.000000
1372732430.72994, 752.530396, 15.000000
1372732430.76355, 752.930054, 15.000000
1372732430.79860, 753.000000, 15.000000
1372732430.83714, 753.000000, 15.000000
1372732430.86997, 753.000000, 15.000000
1372732430.90419, 753.000000, 15.000000
1372732430.94123, 753.000000, 15.000000
1372732430.97403, 753.000000, 15.000000
1372732431.00818, 753.000000, 15.000000
1372732431.04999, 753.000000, 15.000000
1372732431.08291, 753.000000, 15.000000
1372732431.11718, 753.000000, 15.000000
1372732431.15685, 753.000000, 15.000000
1372732432.33850, 15.000000, 139.250000
1372732432.37464, 15.003226, 139.250000
1372732432.41312, 15.288829, 139.250000
1372732432.44646, 15.914655, 139.250000
1372732432.48173, 16.964413, 139.250000
1372732432.52240, 18.677324, 139.250000
1372732432.55575, 20.489813, 139.250000
1372732432.59127, 22.829699, 139.250000
1372732432.62914, 25.795563, 139.250000
1372732432.66281, 28.845963, 139.250000
1372732432.69836, 32.494255, 139.250000
1372732432.73795, 37.079708, 139.250000
1372732432.77214, 41.484924, 139.250000
1372732432.80706, 46.416035, 139.250000
1372732432.84509, 52.286774, 139.250000
1372732432.87829, 57.835602, 139.250000
1372732432.91317, 64.098511, 139.250000
1372732432.95362, 71.916023, 139.250000
1372732432.98703, 78.822113, 139.250000
1372732433.02178, 86.433449, 139.250000
1372732433.06589, 96.726639, 139.250000
1372732433.09925, 104.974739, 139.250000
1372732433.13509, 114.275307, 139.250000
1372732433.17516, 125.211548, 139.250000
1372732433.20900, 134.877228, 139.250000
1372732433.24394, 145.266403, 139.250000
1372732433.28422, 157.744949, 139.250000
1372732433.31761, 168.480804, 139.250000
1372732433.35213, 179.949020, 139.250000
1372732433.38988, 192.898010, 139.250000
1372732433.42117, 203.945633, 139.250000
1372732433.45178, 215.009354, 139.250000
1372732433.48680, 227.963791, 139.250000
1372732433.52032, 240.643356, 139.250000
1372732433.55695, 254.791245, 139.250000
1372732433.59518, 269.859039, 139.250000
1372732433.62860, 283.252472, 139.250000
1372732433.66341, 297.397705, 139.250000
1372732433.70628, 315.049103, 139.250000
1372732433.73964, 328.940918, 139.250000
1372732433.77504, 343.796204, 139.250000
1372732433.81726, 361.621033, 139.250000
1372732433.85078, 375.819763, 139.250000
1372732433.88566, 390.614960, 139.250000
