Seconds.milliseconds since 1970
1373542968.37172, 15.000000, 15.000000
1373542968.40689, 15.002048, 15.000000
1373542968.44249, 15.239901, 15.000000
1373542968.48186, 15.969055, 15.000000
1373542968.51592, 17.000578, 15.000000
1373542968.55116, 18.464870, 15.000000
1373542968.58956, 20.527786, 15.000000
1373542968.62300, 22.726112, 15.000000
1373542968.65811, 25.441650, 15.000000
1373542968.69716, 28.959938, 15.000000
1373542968.73111, 32.447990, 15.000000
1373542968.76713, 36.591057, 15.000000
1373542968.80572, 41.540787, 15.000000
1373542968.84455, 47.056183, 15.000000
1373542968.87940, 52.467724, 15.000000
1373542968.91460, 58.381493, 15.000000
1373542968.95745, 66.186890, 15.000000
1373542968.99601, 73.781685, 15.000000
1373542969.02976, 80.870697, 15.000000
1373542969.06453, 88.608772, 15.000000
1373542969.10825, 98.956741, 15.000000
1373542969.14526, 108.247421, 15.000000
1373542969.17896, 117.139091, 15.000000
1373542969.21353, 126.668427, 15.000000
1373542969.25412, 138.382568, 15.000000
1373542969.28899, 148.888580, 15.000000
1373542969.32205, 159.218613, 15.000000
1373542969.35650, 170.354370, 15.000000
1373542969.39493, 183.210968, 15.000000
1373542969.42897, 194.964050, 15.000000
1373542969.46370, 207.297668, 15.000000
1373542969.50287, 221.596680, 15.000000
1373542969.53705, 234.389191, 15.000000
1373542969.57213, 247.807526, 15.000000
1373542969.61173, 263.276154, 15.000000
1373542969.64507, 276.533997, 15.000000
1373542969.67952, 290.437866, 15.000000
1373542969.72342, 308.413971, 15.000000
1373542969.75674, 322.230957, 15.000000
1373542969.79170, 336.827179, 15.000000
1373542969.83411, 354.720764, 15.000000
1373542969.86733, 368.774780, 15.000000
1373542969.90321, 383.962097, 15.000000
1373542969.94513, 401.759888, 15.000000
1373542969.97866, 415.937378, 15.000000
1373542970.01354, 430.620209, 15.000000
1373542970.05415, 447.602448, 15.000000
1373542970.08746, 461.397552, 15.000000
1373542970.12224, 475.637695, 15.000000
1373542970.16108, 491.334747, 15.000000
1373542970.19489, 504.779358, 15.000000
1373542970.22940, 518.275635, 15.000000
1373542970.26740, 532.842834, 15.000000
1373542970.30381, 546.476440, 15.000000
1373542970.33786, 558.925903, 15.000000
1373542970.37319, 571.518799, 15.000000
1373542970.41439, 585.754883, 15.000000
1373542970.45118, 598.039307, 15.000000
1373542970.48425, 608.721924, 15.000000
1373542970.51881, 619.513550, 15.000000
1373542970.56286, 632.702271, 15.000000
1373542970.59992, 643.285217, 15.000000
1373542970.63758, 653.553284, 15.000000
1373542970.67430, 663.088928, 15.000000
1373542970.71041, 671.995789, 15.000000
1373542970.74520, 680.134583, 15.000000
1373542970.77997, 687.830444, 15.000000
1373542970.81417, 694.970581, 15.000000
1373542970.84856, 701.723877, 15.000000
1373542970.88374, 708.187683, 15.000000
1373542970.91865, 714.155579, 15.000000
1373542970.95335, 719.652283, 15.000000
1373542970.98825, 724.740967, 15.000000
1373542971.02298, 729.373108, 15.000000
1373542971.05789, 733.598450, 15.000000
1373542971.09496, 737.612976, 15.000000
1373542971.13125, 741.080139, 15.000000
1373542971.16818, 744.141968, 15.000000
1373542971.20580, 746.782593, 15.000000
1373542971.24359, 748.956787, 15.000000
1373542971.27731, 750.496460, 15.000000
1373542971.31206, 751.693909, 15.000000
1373542971.35603, 752.652527, 15.000000
1373542971.39335, 752.984802, 15.000000
1373542971.42656, 753.000000, 15.000000
1373542971.46101, 753.000000, 15.000000
1373542971.50175, 753.000000, 15.000000
1373542971.53882, 753.000000, 15.000000
1373542971.57238, 753.000000, 15.000000
1373542971.60676, 753.000000, 15.000000
1373542971.64332, 753.000000, 15.000000
1373542971.67564, 753.000000, 15.000000
1373542971.70980, 753.000000, 15.000000
1373542972.80685, 15.003566, 139.250000
1373542972.84507, 15.288414, 139.250000
1373542972.88115, 15.981220, 139.250000
1373542972.91449, 16.991852, 139.250000
1373542972.94981, 18.457205, 139.250000
1373542972.99407, 20.875902, 139.250000
1373542973.03098, 23.395088, 139.250000
1373542973.06466, 26.097340, 139.250000
1373542973.09938, 29.291355, 139.250000
1373542973.14244, 33.836517, 139.250000
1373542973.17914, 38.223976, 139.250000
1373542973.21278, 42.667290, 139.250000
1373542973.24805, 47.758743, 139.250000
1373542973.28894, 54.223202, 139.250000
1373542973.32530, 60.480286, 139.250000
1373542973.36031, 66.956970, 139.250000
1373542973.39537, 73.892151, 139.250000
1373542973.43387, 82.023277, 139.250000
1373542973.46932, 89.984459, 139.250000
1373542973.50321, 98.016708, 139.250000
1373542973.53863, 106.853653, 139.250000
1373542973.57969, 117.657326, 139.250000
1373542973.61636, 127.803116, 139.250000
1373542973.65026, 137.594788, 139.250000
1373542973.68549, 148.179337, 139.250000
1373542973.72793, 161.472336, 139.250000
1373542973.76739, 174.347778, 139.250000
1373542973.80107, 185.711380, 139.250000
1373542973.83579, 197.777908, 139.250000
1373542973.87861, 213.125107, 139.250000
1373542973.91449, 226.358307, 139.250000
1373542973.94797, 238.988144, 139.250000
1373542973.98297, 252.467361, 139.250000
1373542974.02367, 268.469391, 139.250000
1373542974.05906, 282.632812, 139.250000
1373542974.09294, 296.391998, 139.250000
1373542974.12822, 310.888336, 139.250000
1373542974.16650, 326.801575, 139.250000
1373542974.20138, 341.423889, 139.250000
1373542974.23512, 355.647430, 139.250000
1373542974.26997, 370.396454, 139.250000
1373542974.31178, 388.128723, 139.250000
1373542974.34792, 403.446930, 139.250000
1373542974.38136, 417.577179, 139.250000
1373542974.41577, 432.057190, 139.250000
1373542974.45763, 449.542542, 139.250000
