Seconds.milliseconds since 1970,leftIrisX,leftIrisY,leftEyeHeadX,leftEyeHeadY,leftEyeBottomX,leftEyeBottomY,rightIrisX,rightIrisY,rightEyeHeadX,rightEyeHeadY,rightEyeBottomX,rightEyeBottomY
1373542606.11224, 301.083344, 302.041656, 281.083344, 306.041656, 325.083344, 305.041656, 211.083344, 303.041656, 230.583344, 307.041656, 191.583344, 302.041656
1373542606.15161, 301.250000, 302.625000, 292.250000, 299.125000, 309.250000, 301.125000, 211.250000, 303.625000, 202.250000, 298.125000, 193.250000, 305.125000
1373542606.18488, 301.250000, 302.625000, 281.250000, 306.125000, 310.250000, 302.125000, 211.250000, 302.625000, 231.250000, 307.125000, 192.250000, 302.125000
1373542606.21952, 301.250000, 302.625000, 292.250000, 299.125000, 310.250000, 302.125000, 211.250000, 302.625000, 231.250000, 307.125000, 193.250000, 305.125000
1373542606.25949, 301.000000, 302.000000, 281.000000, 306.000000, 318.000000, 300.000000, 211.000000, 303.000000, 202.000000, 298.000000, 192.000000, 302.000000
1373542606.29383, 301.416656, 302.208344, 281.416656, 305.708344, 310.416656, 301.708344, 211.416672, 303.208344, 231.416672, 306.708344, 193.416672, 304.708344
1373542606.32935, 301.500000, 302.250000, 281.000000, 306.250000, 309.000000, 302.250000, 211.500000, 303.250000, 202.000000, 298.250000, 193.000000, 305.250000
1373542606.37252, 301.250000, 302.625000, 281.250000, 306.125000, 310.250000, 302.125000, 211.250000, 303.625000, 204.250000, 309.125000, 193.250000, 306.125000
1373542606.40776, 301.083344, 302.041656, 281.083344, 307.041656, 317.083344, 301.041656, 211.083344, 303.041656, 230.583344, 307.041656, 192.583344, 306.041656
1373542606.44322, 301.250000, 302.625000, 281.250000, 305.125000, 310.250000, 302.125000, 211.250000, 303.625000, 231.250000, 308.125000, 193.250000, 306.125000
1373542606.48709, 301.666656, 302.833344, 281.166656, 307.833344, 316.166656, 299.833344, 211.666672, 303.833344, 231.166672, 306.833344, 188.166672, 306.833344
1373542606.52318, 301.666656, 302.833344, 281.166656, 306.833344, 309.166656, 301.833344, 211.666672, 303.833344, 230.166672, 307.833344, 188.166672, 306.833344
1373542606.55979, 301.000000, 302.000000, 280.000000, 307.000000, 308.000000, 298.000000, 211.000000, 303.000000, 230.000000, 308.000000, 188.000000, 307.000000
1373542606.60503, 301.250000, 302.625000, 280.250000, 307.125000, 309.250000, 302.125000, 211.250000, 303.625000, 230.250000, 308.125000, 193.250000, 306.125000
1373542606.63875, 301.666656, 303.833344, 280.166656, 306.833344, 309.166656, 301.833344, 211.666672, 303.833344, 204.166672, 308.833344, 189.166672, 305.833344
1373542606.67463, 301.000000, 302.000000, 281.000000, 307.000000, 310.000000, 302.000000, 211.000000, 303.000000, 202.000000, 299.000000, 193.000000, 306.000000
1373542606.71680, 302.083344, 302.041656, 281.083344, 307.041656, 310.083344, 302.041656, 211.083344, 303.041656, 230.583344, 308.041656, 187.583344, 307.041656
1373542606.75038, 302.083344, 302.041656, 281.083344, 306.041656, 316.083344, 301.041656, 211.083344, 303.041656, 230.583344, 307.041656, 187.583344, 307.041656
1373542606.78563, 302.083344, 302.041656, 281.083344, 306.041656, 310.083344, 302.041656, 211.083344, 303.041656, 204.583344, 309.041656, 190.583344, 303.041656
1373542606.82602, 302.250000, 302.625000, 280.250000, 306.125000, 310.250000, 301.125000, 212.250000, 303.625000, 231.250000, 307.125000, 194.250000, 306.125000
1373542606.85924, 302.833344, 302.416656, 281.333344, 306.416656, 310.333344, 298.416656, 212.833344, 303.416656, 205.833344, 310.416656, 192.833344, 306.416656
