Seconds.milliseconds since 1970,leftIrisX,leftIrisY,leftEyeHeadX,leftEyeHeadY,leftEyeBottomX,leftEyeBottomY,rightIrisX,rightIrisY,rightEyeHeadX,rightEyeHeadY,rightEyeBottomX,rightEyeBottomY
1373387529.62976, 251.333344, 391.666656, 227.333344, 400.166656, 271.333344, 385.166656, 135.333344, 398.666656, 151.333344, 404.166656, 101.333344, 403.166656
1373387529.66951, 250.166672, 392.083344, 227.166672, 400.583344, 267.166687, 383.583344, 135.166672, 399.083344, 151.166672, 403.583344, 101.166672, 403.583344
1373387529.70432, 248.333344, 391.666656, 226.333344, 400.166656, 277.333344, 386.166656, 133.333344, 398.666656, 150.333344, 403.166656, 101.333344, 402.166656
1373387529.74054, 247.333344, 391.666656, 226.333344, 400.166656, 277.333344, 386.166656, 133.333344, 398.666656, 149.333344, 403.166656, 101.333344, 402.166656
1373387529.78158, 247.333344, 391.666656, 226.333344, 400.166656, 271.333344, 385.166656, 132.333344, 398.666656, 149.333344, 403.166656, 107.333344, 394.166656
1373387529.81736, 247.333344, 391.666656, 226.333344, 399.166656, 277.333344, 386.166656, 132.333344, 398.666656, 149.333344, 403.166656, 101.333344, 402.166656
1373387529.85055, 248.333344, 391.666656, 226.333344, 400.166656, 270.333344, 384.166656, 133.333344, 398.666656, 150.333344, 403.166656, 100.333344, 402.166656
1373387529.88518, 248.500000, 391.250000, 227.000000, 399.250000, 272.000000, 387.250000, 133.500000, 398.250000, 150.000000, 403.250000, 112.000000, 401.250000
1373387529.92225, 246.333344, 391.666656, 226.333344, 399.166656, 276.333344, 386.166656, 131.333344, 398.666656, 149.333344, 403.166656, 105.333344, 395.166656
1373387529.95649, 246.333344, 391.666656, 226.333344, 400.166656, 270.333344, 385.166656, 131.333344, 398.666656, 149.333344, 403.166656, 106.333344, 394.166656
1373387529.98949, 246.833344, 391.916656, 226.333344, 399.416656, 271.333344, 384.416656, 131.833344, 398.916656, 149.333344, 403.416656, 106.333344, 394.416656
1373387530.02397, 247.000000, 391.500000, 234.000000, 388.000000, 276.000000, 386.000000, 132.000000, 398.500000, 149.000000, 403.000000, 103.000000, 404.000000
